model,repeat_index,iteration,carried_forward,motor_distance_steps
gemini_3_5_flash,0,32,True,234.4632167313244
gemini_3_5_flash,0,33,True,234.4632167313244
gemini_3_5_flash,0,34,True,234.4632167313244
gemini_3_5_flash,0,35,True,234.4632167313244
gemini_3_5_flash,0,36,True,234.4632167313244
gemini_3_5_flash,0,37,True,234.4632167313244
gemini_3_5_flash,0,38,True,234.4632167313244
gemini_3_5_flash,0,39,True,234.4632167313244
gemini_3_5_flash,0,40,True,234.4632167313244
gemini_3_5_flash,0,41,True,234.4632167313244
gemini_3_5_flash,0,42,True,234.4632167313244
gemini_3_5_flash,0,43,True,234.4632167313244
gemini_3_5_flash,0,44,True,234.4632167313244
gemini_3_5_flash,0,45,True,234.4632167313244
gemini_3_5_flash,0,46,True,234.4632167313244
gemini_3_5_flash,0,47,True,234.4632167313244
gemini_3_5_flash,0,48,True,234.4632167313244
gemini_3_5_flash,0,49,True,234.4632167313244
gemini_3_5_flash,0,50,True,234.4632167313244
gemini_3_5_flash,0,51,True,234.4632167313244
gemini_3_5_flash,1,0,False,3375.000148148145
gemini_3_5_flash,1,1,False,6360.866764836377
gemini_3_5_flash,1,2,False,8357.070419710486
gemini_3_5_flash,1,3,False,8726.203412710478
gemini_3_5_flash,1,4,False,9456.882467282756
gemini_3_5_flash,1,5,False,11261.111224031134
gemini_3_5_flash,1,6,False,12186.165352562717
gemini_3_5_flash,1,7,False,11353.881538927557
gemini_3_5_flash,1,8,False,11606.318365442161
gemini_3_5_flash,1,9,False,11606.318365442161
gemini_3_5_flash,1,10,True,11606.318365442161
gemini_3_5_flash,1,11,True,11606.318365442161
gemini_3_5_flash,1,12,True,11606.318365442161
gemini_3_5_flash,1,13,True,11606.318365442161
gemini_3_5_flash,1,14,True,11606.318365442161
gemini_3_5_flash,1,15,True,11606.318365442161
gemini_3_5_flash,1,16,True,11606.318365442161
gemini_3_5_flash,1,17,True,11606.318365442161
gemini_3_5_flash,1,18,True,11606.318365442161
gemini_3_5_flash,1,19,True,11606.318365442161
gemini_3_5_flash,1,20,True,11606.318365442161
gemini_3_5_flash,1,21,True,11606.318365442161
gemini_3_5_flash,1,22,True,11606.318365442161
gemini_3_5_flash,1,23,True,11606.318365442161
gemini_3_5_flash,1,24,True,11606.318365442161
gemini_3_5_flash,1,25,True,11606.318365442161
gemini_3_5_flash,1,26,True,11606.318365442161
gemini_3_5_flash,1,27,True,11606.318365442161
gemini_3_5_flash,1,28,True,11606.318365442161
gemini_3_5_flash,1,29,True,11606.318365442161
gemini_3_5_flash,1,30,True,11606.318365442161
gemini_3_5_flash,1,31,True,11606.318365442161
gemini_3_5_flash,1,32,True,11606.318365442161
gemini_3_5_flash,1,33,True,11606.318365442161
gemini_3_5_flash,1,34,True,11606.318365442161
gemini_3_5_flash,1,35,True,11606.318365442161
gemini_3_5_flash,1,36,True,11606.318365442161
gemini_3_5_flash,1,37,True,11606.318365442161
gemini_3_5_flash,1,38,True,11606.318365442161
gemini_3_5_flash,1,39,True,11606.318365442161
gemini_3_5_flash,1,40,True,11606.318365442161
gemini_3_5_flash,1,41,True,11606.318365442161
gemini_3_5_flash,1,42,True,11606.318365442161
gemini_3_5_flash,1,43,True,11606.318365442161
gemini_3_5_flash,1,44,True,11606.318365442161
gemini_3_5_flash,1,45,True,11606.318365442161
gemini_3_5_flash,1,46,True,11606.318365442161
gemini_3_5_flash,1,47,True,11606.318365442161
gemini_3_5_flash,1,48,True,11606.318365442161
gemini_3_5_flash,1,49,True,11606.318365442161
gemini_3_5_flash,1,50,True,11606.318365442161
gemini_3_5_flash,1,51,True,11606.318365442161
gemini_3_5_flash,2,0,False,1979.1071219112926
gemini_3_5_flash,2,1,False,1202.0253741082174
gemini_3_5_flash,2,2,False,4938.508378042909
gemini_3_5_flash,2,3,False,4119.813709380559
gemini_3_5_flash,2,4,False,3138.608768228369
gemini_3_5_flash,2,5,False,3997.8575512391635
gemini_3_5_flash,2,6,False,2716.4066337719028
gemini_3_5_flash,2,7,False,4223.371283702157
gemini_3_5_flash,2,8,False,1992.150847702051
gemini_3_5_flash,2,9,False,2713.3125511079625
gemini_3_5_flash,2,10,False,3725.005369123647
gemini_3_5_flash,2,11,False,3601.453178926529
gemini_3_5_flash,2,12,False,358.92199709686224
gemini_3_5_flash,2,13,True,358.92199709686224
gemini_3_5_flash,2,14,True,358.92199709686224
gemini_3_5_flash,2,15,True,358.92199709686224
gemini_3_5_flash,2,16,True,358.92199709686224
gemini_3_5_flash,2,17,True,358.92199709686224
gemini_3_5_flash,2,18,True,358.92199709686224
gemini_3_5_flash,2,19,True,358.92199709686224
gemini_3_5_flash,2,20,True,358.92199709686224
gemini_3_5_flash,2,21,True,358.92199709686224
gemini_3_5_flash,2,22,True,358.92199709686224
gemini_3_5_flash,2,23,True,358.92199709686224
gemini_3_5_flash,2,24,True,358.92199709686224
gemini_3_5_flash,2,25,True,358.92199709686224
gemini_3_5_flash,2,26,True,358.92199709686224
gemini_3_5_flash,2,27,True,358.92199709686224
gemini_3_5_flash,2,28,True,358.92199709686224
gemini_3_5_flash,2,29,True,358.92199709686224
gemini_3_5_flash,2,30,True,358.92199709686224
gemini_3_5_flash,2,31,True,358.92199709686224
gemini_3_5_flash,2,32,True,358.92199709686224
gemini_3_5_flash,2,33,True,358.92199709686224
gemini_3_5_flash,2,34,True,358.92199709686224
gemini_3_5_flash,2,35,True,358.92199709686224
gemini_3_5_flash,2,36,True,358.92199709686224
gemini_3_5_flash,2,37,True,358.92199709686224
gemini_3_5_flash,2,38,True,358.92199709686224
gemini_3_5_flash,2,39,True,358.92199709686224
gemini_3_5_flash,2,40,True,358.92199709686224
gemini_3_5_flash,2,41,True,358.92199709686224
gemini_3_5_flash,2,42,True,358.92199709686224
gemini_3_5_flash,2,43,True,358.92199709686224
gemini_3_5_flash,2,44,True,358.92199709686224
gemini_3_5_flash,2,45,True,358.92199709686224
gemini_3_5_flash,2,46,True,358.92199709686224
gemini_3_5_flash,2,47,True,358.92199709686224
gemini_3_5_flash,2,48,True,358.92199709686224
gemini_3_5_flash,2,49,True,358.92199709686224
gemini_3_5_flash,2,50,True,358.92199709686224
gemini_3_5_flash,2,51,True,358.92199709686224
gemini_3_5_flash,3,0,False,2313.4757400932476
gemini_3_5_flash,3,1,False,5298.506393315007
gemini_3_5_flash,3,2,False,8294.34566436678
gemini_3_5_flash,3,3,False,3729.3658978437606
gemini_3_5_flash,3,4,False,793.8324760300501
gemini_3_5_flash,3,5,False,5000.216995291305
gemini_3_5_flash,3,6,False,4562.254924924735
gemini_3_5_flash,3,7,False,4831.063030017307
gemini_3_5_flash,3,8,False,6320.614685297625
gemini_3_5_flash,3,9,False,1827.4380974468054
gemini_3_5_flash,3,10,False,2239.2699703251506
gemini_3_5_flash,3,11,False,1361.899408913889
gemini_3_5_flash,3,12,False,2657.5872516250524
gemini_3_5_flash,3,13,False,629.4203682754476
gemini_3_5_flash,3,14,True,629.4203682754476
gemini_3_5_flash,3,15,True,629.4203682754476
gemini_3_5_flash,3,16,True,629.4203682754476
gemini_3_5_flash,3,17,True,629.4203682754476
gemini_3_5_flash,3,18,True,629.4203682754476
gemini_3_5_flash,3,19,True,629.4203682754476
gemini_3_5_flash,3,20,True,629.4203682754476
gemini_3_5_flash,3,21,True,629.4203682754476
gemini_3_5_flash,3,22,True,629.4203682754476
gemini_3_5_flash,3,23,True,629.4203682754476
gemini_3_5_flash,3,24,True,629.4203682754476
gemini_3_5_flash,3,25,True,629.4203682754476
gemini_3_5_flash,3,26,True,629.4203682754476
gemini_3_5_flash,3,27,True,629.4203682754476
gemini_3_5_flash,3,28,True,629.4203682754476
gemini_3_5_flash,3,29,True,629.4203682754476
gemini_3_5_flash,3,30,True,629.4203682754476
gemini_3_5_flash,3,31,True,629.4203682754476
gemini_3_5_flash,3,32,True,629.4203682754476
gemini_3_5_flash,3,33,True,629.4203682754476
gemini_3_5_flash,3,34,True,629.4203682754476
gemini_3_5_flash,3,35,True,629.4203682754476
gemini_3_5_flash,3,36,True,629.4203682754476
gemini_3_5_flash,3,37,True,629.4203682754476
gemini_3_5_flash,3,38,True,629.4203682754476
gemini_3_5_flash,3,39,True,629.4203682754476
gemini_3_5_flash,3,40,True,629.4203682754476
gemini_3_5_flash,3,41,True,629.4203682754476
gemini_3_5_flash,3,42,True,629.4203682754476
gemini_3_5_flash,3,43,True,629.4203682754476
gemini_3_5_flash,3,44,True,629.4203682754476
gemini_3_5_flash,3,45,True,629.4203682754476
gemini_3_5_flash,3,46,True,629.4203682754476
gemini_3_5_flash,3,47,True,629.4203682754476
gemini_3_5_flash,3,48,True,629.4203682754476
gemini_3_5_flash,3,49,True,629.4203682754476
gemini_3_5_flash,3,50,True,629.4203682754476
gemini_3_5_flash,3,51,True,629.4203682754476
gemini_3_5_flash,4,0,False,3626.1683634381898
gemini_3_5_flash,4,1,False,1155.4639760719501
gemini_3_5_flash,4,2,False,6554.624092959108
gemini_3_5_flash,4,3,False,4592.068923698772
gemini_3_5_flash,4,4,False,1859.8647800310646
gemini_3_5_flash,4,5,False,4061.908049180828
gemini_3_5_flash,4,6,False,1956.2967566297298
gemini_3_5_flash,4,7,False,226.04645540242387
gemini_3_5_flash,4,8,False,1969.796182349839
gemini_3_5_flash,4,9,False,1532.023824880018
gemini_3_5_flash,4,10,False,2067.6307697458947
gemini_3_5_flash,4,11,False,226.04645540242387
gemini_3_5_flash,4,12,True,226.04645540242387
gemini_3_5_flash,4,13,True,226.04645540242387
gemini_3_5_flash,4,14,True,226.04645540242387
gemini_3_5_flash,4,15,True,226.04645540242387
gemini_3_5_flash,4,16,True,226.04645540242387
gemini_3_5_flash,4,17,True,226.04645540242387
gemini_3_5_flash,4,18,True,226.04645540242387
gemini_3_5_flash,4,19,True,226.04645540242387
gemini_3_5_flash,4,20,True,226.04645540242387
gemini_3_5_flash,4,21,True,226.04645540242387
gemini_3_5_flash,4,22,True,226.04645540242387
gemini_3_5_flash,4,23,True,226.04645540242387
gemini_3_5_flash,4,24,True,226.04645540242387
gemini_3_5_flash,4,25,True,226.04645540242387
gemini_3_5_flash,4,26,True,226.04645540242387
gemini_3_5_flash,4,27,True,226.04645540242387
gemini_3_5_flash,4,28,True,226.04645540242387
gemini_3_5_flash,4,29,True,226.04645540242387
gemini_3_5_flash,4,30,True,226.04645540242387
gemini_3_5_flash,4,31,True,226.04645540242387
gemini_3_5_flash,4,32,True,226.04645540242387
gemini_3_5_flash,4,33,True,226.04645540242387
gemini_3_5_flash,4,34,True,226.04645540242387
gemini_3_5_flash,4,35,True,226.04645540242387
gemini_3_5_flash,4,36,True,226.04645540242387
gemini_3_5_flash,4,37,True,226.04645540242387
gemini_3_5_flash,4,38,True,226.04645540242387
gemini_3_5_flash,4,39,True,226.04645540242387
gemini_3_5_flash,4,40,True,226.04645540242387
gemini_3_5_flash,4,41,True,226.04645540242387
gemini_3_5_flash,4,42,True,226.04645540242387
gemini_3_5_flash,4,43,True,226.04645540242387
gemini_3_5_flash,4,44,True,226.04645540242387
gemini_3_5_flash,4,45,True,226.04645540242387
gemini_3_5_flash,4,46,True,226.04645540242387
gemini_3_5_flash,4,47,True,226.04645540242387
gemini_3_5_flash,4,48,True,226.04645540242387
gemini_3_5_flash,4,49,True,226.04645540242387
gemini_3_5_flash,4,50,True,226.04645540242387
gemini_3_5_flash,4,51,True,226.04645540242387
gemini_3_5_flash,5,0,False,2132.6312386345653
gemini_3_5_flash,5,1,False,5454.183348586661
gemini_3_5_flash,5,2,False,9324.59736396162
gemini_3_5_flash,5,3,False,3368.696483804975
gemini_3_5_flash,5,4,False,3093.883643578084
gemini_3_5_flash,5,5,False,850.0094117125998
gemini_3_5_flash,5,6,False,2850.0028070161616
gemini_3_5_flash,5,7,False,1150.0069565006988
gemini_3_5_flash,5,8,False,1631.1088253087223
gemini_3_5_flash,5,9,False,1638.449266837396
gemini_3_5_flash,5,10,False,850.0094117125998
gemini_3_5_flash,5,11,True,850.0094117125998
gemini_3_5_flash,5,12,True,850.0094117125998
gemini_3_5_flash,5,13,True,850.0094117125998
gemini_3_5_flash,5,14,True,850.0094117125998
gemini_3_5_flash,5,15,True,850.0094117125998
gemini_3_5_flash,5,16,True,850.0094117125998
gemini_3_5_flash,5,17,True,850.0094117125998
gemini_3_5_flash,5,18,True,850.0094117125998
gemini_3_5_flash,5,19,True,850.0094117125998
gemini_3_5_flash,5,20,True,850.0094117125998
gemini_3_5_flash,5,21,True,850.0094117125998
gemini_3_5_flash,5,22,True,850.0094117125998
gemini_3_5_flash,5,23,True,850.0094117125998
gemini_3_5_flash,5,24,True,850.0094117125998
gemini_3_5_flash,5,25,True,850.0094117125998
gemini_3_5_flash,5,26,True,850.0094117125998
gemini_3_5_flash,5,27,True,850.0094117125998
gemini_3_5_flash,5,28,True,850.0094117125998
gemini_3_5_flash,5,29,True,850.0094117125998
gemini_3_5_flash,5,30,True,850.0094117125998
gemini_3_5_flash,5,31,True,850.0094117125998
gemini_3_5_flash,5,32,True,850.0094117125998
gemini_3_5_flash,5,33,True,850.0094117125998
gemini_3_5_flash,5,34,True,850.0094117125998
gemini_3_5_flash,5,35,True,850.0094117125998
gemini_3_5_flash,5,36,True,850.0094117125998
gemini_3_5_flash,5,37,True,850.0094117125998
gemini_3_5_flash,5,38,True,850.0094117125998
gemini_3_5_flash,5,39,True,850.0094117125998
gemini_3_5_flash,5,40,True,850.0094117125998
gemini_3_5_flash,5,41,True,850.0094117125998
gemini_3_5_flash,5,42,True,850.0094117125998
gemini_3_5_flash,5,43,True,850.0094117125998
gemini_3_5_flash,5,44,True,850.0094117125998
gemini_3_5_flash,5,45,True,850.0094117125998
gemini_3_5_flash,5,46,True,850.0094117125998
gemini_3_5_flash,5,47,True,850.0094117125998
gemini_3_5_flash,5,48,True,850.0094117125998
gemini_3_5_flash,5,49,True,850.0094117125998
gemini_3_5_flash,5,50,True,850.0094117125998
gemini_3_5_flash,5,51,True,850.0094117125998
gemini_3_5_flash,6,0,False,3185.50780881165
gemini_3_5_flash,6,1,False,5897.750418591821
gemini_3_5_flash,6,2,False,1873.8890041835455
gemini_3_5_flash,6,3,False,2611.4095810500503
gemini_3_5_flash,6,4,False,3389.905603405499
gemini_3_5_flash,6,5,False,3413.8922068512943
gemini_3_5_flash,6,6,False,476.5081321446676
gemini_3_5_flash,6,7,False,1165.6157171212133
gemini_3_5_flash,6,8,False,1929.4196018492194
gemini_3_5_flash,6,9,False,831.3001864549292
gemini_3_5_flash,6,10,False,1519.9539466707536
gemini_3_5_flash,6,11,False,471.02016941952706
gemini_3_5_flash,6,12,True,471.02016941952706
gemini_3_5_flash,6,13,True,471.02016941952706
gemini_3_5_flash,6,14,True,471.02016941952706
gemini_3_5_flash,6,15,True,471.02016941952706
gemini_3_5_flash,6,16,True,471.02016941952706
gemini_3_5_flash,6,17,True,471.02016941952706
gemini_3_5_flash,6,18,True,471.02016941952706
gemini_3_5_flash,6,19,True,471.02016941952706
gemini_3_5_flash,6,20,True,471.02016941952706
gemini_3_5_flash,6,21,True,471.02016941952706
gemini_3_5_flash,6,22,True,471.02016941952706
gemini_3_5_flash,6,23,True,471.02016941952706
gemini_3_5_flash,6,24,True,471.02016941952706
gemini_3_5_flash,6,25,True,471.02016941952706
gemini_3_5_flash,6,26,True,471.02016941952706
gemini_3_5_flash,6,27,True,471.02016941952706
gemini_3_5_flash,6,28,True,471.02016941952706
gemini_3_5_flash,6,29,True,471.02016941952706
gemini_3_5_flash,6,30,True,471.02016941952706
gemini_3_5_flash,6,31,True,471.02016941952706
gemini_3_5_flash,6,32,True,471.02016941952706
gemini_3_5_flash,6,33,True,471.02016941952706
gemini_3_5_flash,6,34,True,471.02016941952706
gemini_3_5_flash,6,35,True,471.02016941952706
gemini_3_5_flash,6,36,True,471.02016941952706
gemini_3_5_flash,6,37,True,471.02016941952706
gemini_3_5_flash,6,38,True,471.02016941952706
gemini_3_5_flash,6,39,True,471.02016941952706
gemini_3_5_flash,6,40,True,471.02016941952706
gemini_3_5_flash,6,41,True,471.02016941952706
gemini_3_5_flash,6,42,True,471.02016941952706
gemini_3_5_flash,6,43,True,471.02016941952706
gemini_3_5_flash,6,44,True,471.02016941952706
gemini_3_5_flash,6,45,True,471.02016941952706
gemini_3_5_flash,6,46,True,471.02016941952706
gemini_3_5_flash,6,47,True,471.02016941952706
gemini_3_5_flash,6,48,True,471.02016941952706
gemini_3_5_flash,6,49,True,471.02016941952706
gemini_3_5_flash,6,50,True,471.02016941952706
gemini_3_5_flash,6,51,True,471.02016941952706
gemini_3_5_flash,7,0,False,1843.9023835333583
gemini_3_5_flash,7,1,False,2881.662020431959
gemini_3_5_flash,7,2,False,4605.211830089904
gemini_3_5_flash,7,3,False,2548.7204632913354
gemini_3_5_flash,7,4,False,4835.284479738499
gemini_3_5_flash,7,5,False,2125.0825866304585
gemini_3_5_flash,7,6,False,1778.7568692769678
gemini_3_5_flash,7,7,False,2229.7928154875735
gemini_3_5_flash,7,8,False,1645.592902269574
gemini_3_5_flash,7,9,False,1388.5157543218586
gemini_3_5_flash,7,10,False,260.72207424765554
gemini_3_5_flash,7,11,True,260.72207424765554
gemini_3_5_flash,7,12,True,260.72207424765554
gemini_3_5_flash,7,13,True,260.72207424765554
gemini_3_5_flash,7,14,True,260.72207424765554
gemini_3_5_flash,7,15,True,260.72207424765554
gemini_3_5_flash,7,16,True,260.72207424765554
gemini_3_5_flash,7,17,True,260.72207424765554
gemini_3_5_flash,7,18,True,260.72207424765554
gemini_3_5_flash,7,19,True,260.72207424765554
gemini_3_5_flash,7,20,True,260.72207424765554
gemini_3_5_flash,7,21,True,260.72207424765554
gemini_3_5_flash,7,22,True,260.72207424765554
gemini_3_5_flash,7,23,True,260.72207424765554
gemini_3_5_flash,7,24,True,260.72207424765554
gemini_3_5_flash,7,25,True,260.72207424765554
gemini_3_5_flash,7,26,True,260.72207424765554
gemini_3_5_flash,7,27,True,260.72207424765554
gemini_3_5_flash,7,28,True,260.72207424765554
gemini_3_5_flash,7,29,True,260.72207424765554
gemini_3_5_flash,7,30,True,260.72207424765554
gemini_3_5_flash,7,31,True,260.72207424765554
gemini_3_5_flash,7,32,True,260.72207424765554
gemini_3_5_flash,7,33,True,260.72207424765554
gemini_3_5_flash,7,34,True,260.72207424765554
gemini_3_5_flash,7,35,True,260.72207424765554
gemini_3_5_flash,7,36,True,260.72207424765554
gemini_3_5_flash,7,37,True,260.72207424765554
gemini_3_5_flash,7,38,True,260.72207424765554
gemini_3_5_flash,7,39,True,260.72207424765554
gemini_3_5_flash,7,40,True,260.72207424765554
gemini_3_5_flash,7,41,True,260.72207424765554
gemini_3_5_flash,7,42,True,260.72207424765554
gemini_3_5_flash,7,43,True,260.72207424765554
gemini_3_5_flash,7,44,True,260.72207424765554
gemini_3_5_flash,7,45,True,260.72207424765554
gemini_3_5_flash,7,46,True,260.72207424765554
gemini_3_5_flash,7,47,True,260.72207424765554
gemini_3_5_flash,7,48,True,260.72207424765554
gemini_3_5_flash,7,49,True,260.72207424765554
gemini_3_5_flash,7,50,True,260.72207424765554
gemini_3_5_flash,7,51,True,260.72207424765554
gemini_3_5_flash,8,0,False,2943.0304109879667
gemini_3_5_flash,8,1,False,5940.490552134563
gemini_3_5_flash,8,2,False,5455.036938463387
gemini_3_5_flash,8,3,False,5262.454560373894
gemini_3_5_flash,8,4,False,4441.331782247303
gemini_3_5_flash,8,5,False,182.8332573685652
gemini_3_5_flash,8,6,False,3378.6133250196003
gemini_3_5_flash,8,7,False,353.05523647157537
gemini_3_5_flash,8,8,False,1166.46817359069
gemini_3_5_flash,8,9,False,1840.8280745360225
gemini_3_5_flash,8,10,False,2129.001643963668
gemini_3_5_flash,8,11,False,1927.8609908393291
gemini_3_5_flash,8,12,False,353.05523647157537
gemini_3_5_flash,8,13,True,353.05523647157537
gemini_3_5_flash,8,14,True,353.05523647157537
gemini_3_5_flash,8,15,True,353.05523647157537
gemini_3_5_flash,8,16,True,353.05523647157537
gemini_3_5_flash,8,17,True,353.05523647157537
gemini_3_5_flash,8,18,True,353.05523647157537
gemini_3_5_flash,8,19,True,353.05523647157537
gemini_3_5_flash,8,20,True,353.05523647157537
gemini_3_5_flash,8,21,True,353.05523647157537
gemini_3_5_flash,8,22,True,353.05523647157537
gemini_3_5_flash,8,23,True,353.05523647157537
gemini_3_5_flash,8,24,True,353.05523647157537
gemini_3_5_flash,8,25,True,353.05523647157537
gemini_3_5_flash,8,26,True,353.05523647157537
gemini_3_5_flash,8,27,True,353.05523647157537
gemini_3_5_flash,8,28,True,353.05523647157537
gemini_3_5_flash,8,29,True,353.05523647157537
gemini_3_5_flash,8,30,True,353.05523647157537
gemini_3_5_flash,8,31,True,353.05523647157537
gemini_3_5_flash,8,32,True,353.05523647157537
gemini_3_5_flash,8,33,True,353.05523647157537
gemini_3_5_flash,8,34,True,353.05523647157537
gemini_3_5_flash,8,35,True,353.05523647157537
gemini_3_5_flash,8,36,True,353.05523647157537
gemini_3_5_flash,8,37,True,353.05523647157537
gemini_3_5_flash,8,38,True,353.05523647157537
gemini_3_5_flash,8,39,True,353.05523647157537
gemini_3_5_flash,8,40,True,353.05523647157537
gemini_3_5_flash,8,41,True,353.05523647157537
gemini_3_5_flash,8,42,True,353.05523647157537
gemini_3_5_flash,8,43,True,353.05523647157537
gemini_3_5_flash,8,44,True,353.05523647157537
gemini_3_5_flash,8,45,True,353.05523647157537
gemini_3_5_flash,8,46,True,353.05523647157537
gemini_3_5_flash,8,47,True,353.05523647157537
gemini_3_5_flash,8,48,True,353.05523647157537
gemini_3_5_flash,8,49,True,353.05523647157537
gemini_3_5_flash,8,50,True,353.05523647157537
gemini_3_5_flash,8,51,True,353.05523647157537
gemini_3_5_flash,9,0,False,4095.0877890467746
gemini_3_5_flash,9,1,False,5960.01208052467
gemini_3_5_flash,9,2,False,1908.3354002900014
gemini_3_5_flash,9,3,False,722.3184893106364
gemini_3_5_flash,9,4,False,3842.1015082894414
gemini_3_5_flash,9,5,False,2918.1747720107514
gemini_3_5_flash,9,6,False,3431.696956317676
gemini_3_5_flash,9,7,False,2136.9473554582482
gemini_3_5_flash,9,8,False,1497.7796900746118
gemini_3_5_flash,9,9,True,1497.7796900746118
gemini_3_5_flash,9,10,True,1497.7796900746118
gemini_3_5_flash,9,11,True,1497.7796900746118
gemini_3_5_flash,9,12,True,1497.7796900746118
gemini_3_5_flash,9,13,True,1497.7796900746118
gemini_3_5_flash,9,14,True,1497.7796900746118
gemini_3_5_flash,9,15,True,1497.7796900746118
gemini_3_5_flash,9,16,True,1497.7796900746118
gemini_3_5_flash,9,17,True,1497.7796900746118
gemini_3_5_flash,9,18,True,1497.7796900746118
gemini_3_5_flash,9,19,True,1497.7796900746118
gemini_3_5_flash,9,20,True,1497.7796900746118
gemini_3_5_flash,9,21,True,1497.7796900746118
gemini_3_5_flash,9,22,True,1497.7796900746118
gemini_3_5_flash,9,23,True,1497.7796900746118
gemini_3_5_flash,9,24,True,1497.7796900746118
gemini_3_5_flash,9,25,True,1497.7796900746118
gemini_3_5_flash,9,26,True,1497.7796900746118
gemini_3_5_flash,9,27,True,1497.7796900746118
gemini_3_5_flash,9,28,True,1497.7796900746118
gemini_3_5_flash,9,29,True,1497.7796900746118
gemini_3_5_flash,9,30,True,1497.7796900746118
gemini_3_5_flash,9,31,True,1497.7796900746118
gemini_3_5_flash,9,32,True,1497.7796900746118
gemini_3_5_flash,9,33,True,1497.7796900746118
gemini_3_5_flash,9,34,True,1497.7796900746118
gemini_3_5_flash,9,35,True,1497.7796900746118
gemini_3_5_flash,9,36,True,1497.7796900746118
gemini_3_5_flash,9,37,True,1497.7796900746118
gemini_3_5_flash,9,38,True,1497.7796900746118
gemini_3_5_flash,9,39,True,1497.7796900746118
gemini_3_5_flash,9,40,True,1497.7796900746118
gemini_3_5_flash,9,41,True,1497.7796900746118
gemini_3_5_flash,9,42,True,1497.7796900746118
gemini_3_5_flash,9,43,True,1497.7796900746118
gemini_3_5_flash,9,44,True,1497.7796900746118
gemini_3_5_flash,9,45,True,1497.7796900746118
gemini_3_5_flash,9,46,True,1497.7796900746118
gemini_3_5_flash,9,47,True,1497.7796900746118
gemini_3_5_flash,9,48,True,1497.7796900746118
gemini_3_5_flash,9,49,True,1497.7796900746118
gemini_3_5_flash,9,50,True,1497.7796900746118
gemini_3_5_flash,9,51,True,1497.7796900746118
qwen3_vl_32b_instruct,0,0,False,2186.2005854907275
qwen3_vl_32b_instruct,0,1,False,9475.625203647514
qwen3_vl_32b_instruct,0,2,False,6911.691037654968
qwen3_vl_32b_instruct,0,3,False,6874.552567258468
qwen3_vl_32b_instruct,0,4,False,3507.060450006529
qwen3_vl_32b_instruct,0,5,False,2186.2005854907275
qwen3_vl_32b_instruct,0,6,True,2186.2005854907275
qwen3_vl_32b_instruct,0,7,True,2186.2005854907275
qwen3_vl_32b_instruct,0,8,True,2186.2005854907275
qwen3_vl_32b_instruct,0,9,True,2186.2005854907275
qwen3_vl_32b_instruct,0,10,True,2186.2005854907275
qwen3_vl_32b_instruct,0,11,True,2186.2005854907275
qwen3_vl_32b_instruct,0,12,True,2186.2005854907275
qwen3_vl_32b_instruct,0,13,True,2186.2005854907275
qwen3_vl_32b_instruct,0,14,True,2186.2005854907275
qwen3_vl_32b_instruct,0,15,True,2186.2005854907275
qwen3_vl_32b_instruct,0,16,True,2186.2005854907275
qwen3_vl_32b_instruct,0,17,True,2186.2005854907275
qwen3_vl_32b_instruct,0,18,True,2186.2005854907275
qwen3_vl_32b_instruct,0,19,True,2186.2005854907275
qwen3_vl_32b_instruct,0,20,True,2186.2005854907275
qwen3_vl_32b_instruct,0,21,True,2186.2005854907275
qwen3_vl_32b_instruct,0,22,True,2186.2005854907275
qwen3_vl_32b_instruct,0,23,True,2186.2005854907275
qwen3_vl_32b_instruct,0,24,True,2186.2005854907275
qwen3_vl_32b_instruct,0,25,True,2186.2005854907275
qwen3_vl_32b_instruct,0,26,True,2186.2005854907275
qwen3_vl_32b_instruct,0,27,True,2186.2005854907275
qwen3_vl_32b_instruct,0,28,True,2186.2005854907275
qwen3_vl_32b_instruct,0,29,True,2186.2005854907275
qwen3_vl_32b_instruct,0,30,True,2186.2005854907275
qwen3_vl_32b_instruct,0,31,True,2186.2005854907275
qwen3_vl_32b_instruct,0,32,True,2186.2005854907275
qwen3_vl_32b_instruct,0,33,True,2186.2005854907275
qwen3_vl_32b_instruct,0,34,True,2186.2005854907275
qwen3_vl_32b_instruct,0,35,True,2186.2005854907275
qwen3_vl_32b_instruct,0,36,True,2186.2005854907275
qwen3_vl_32b_instruct,0,37,True,2186.2005854907275
qwen3_vl_32b_instruct,0,38,True,2186.2005854907275
qwen3_vl_32b_instruct,0,39,True,2186.2005854907275
qwen3_vl_32b_instruct,0,40,True,2186.2005854907275
qwen3_vl_32b_instruct,0,41,True,2186.2005854907275
qwen3_vl_32b_instruct,0,42,True,2186.2005854907275
qwen3_vl_32b_instruct,0,43,True,2186.2005854907275
qwen3_vl_32b_instruct,0,44,True,2186.2005854907275
qwen3_vl_32b_instruct,0,45,True,2186.2005854907275
qwen3_vl_32b_instruct,0,46,True,2186.2005854907275
qwen3_vl_32b_instruct,0,47,True,2186.2005854907275
qwen3_vl_32b_instruct,0,48,True,2186.2005854907275
qwen3_vl_32b_instruct,0,49,True,2186.2005854907275
qwen3_vl_32b_instruct,0,50,True,2186.2005854907275
qwen3_vl_32b_instruct,0,51,True,2186.2005854907275
qwen3_vl_32b_instruct,1,0,False,3375.000148148145
qwen3_vl_32b_instruct,1,1,False,4676.60410982157
qwen3_vl_32b_instruct,1,2,False,11353.881538927557
qwen3_vl_32b_instruct,1,3,False,6393.795899150989
